File,Genotype,Note,KRN,QC,ST,Year
DSC05422.JPG,Z010E0153,Hp301,5,4,S,8
DSC05423.JPG,Z001E0115,B97,9,4,S,8
DSC05424.JPG,Z011E0184,Il14H,5,2,S,8
DSC05425.JPG,Z001E0166,B97,7,4,S,8
DSC05426.JPG,Z022E0082,Oh43,11,4,S,8
DSC05427.JPG,Z001E0191,B97,8,4,S,8
DSC05428.JPG,Z019E0182,Ms71,7,3,S,8
DSC05429.JPG,Z010E0091,Hp301,7,4,S,8
DSC05430.JPG,Z001E0024,B97,8,4,S,8
DSC05431.JPG,Z001E0174,B97,8,4,NA,8
DSC05432.JPG,Z011E0023,Il14H,6,4,S,8
DSC05433.JPG,Z022E0042,Oh43,10,3,T,8
DSC05434.JPG,Z001E0108,B97,7,4,S,8
DSC05435.JPG,Z001E0129,B97,6,4,S,8
DSC05478.JPG,Z010E0189,Hp301,5,2,S,8
DSC05479.JPG,Z022E0188,Oh43,8,4,S,8
DSC05481.JPG,Z010E0099,Hp301,8,3,S,8
DSC05482.JPG,Z019E0030,Ms71,8,4,S,8
DSC05483.JPG,Z001E0047,B97,7,3,S,8
DSC05484.JPG,Z022E0005,Oh43,9,4,S,8
DSC05485.JPG,Z022E0048,Oh43,7,3,S,8
DSC05486.JPG,Z022E0172,Oh43,8,3,S,8
DSC05487.JPG,Z022E0128,Oh43,8,3,T,8
DSC05488.JPG,Z001E0020,B97,9,3,S,8
DSC05491.JPG,Z022E0094,Oh43,7,4,S,8
DSC05492.JPG,Z010E0011,Hp301,7,3,S,8
DSC05493.JPG,Z022E0049,Oh43,7,3,S,8
DSC05494.JPG,Z010E0022,Hp301,6,4,S,8
DSC05495.JPG,Z022E0111,Oh43,6,3,S,8
DSC05496.JPG,Z022E0034,Oh43,7,4,S,8
DSC05497.JPG,Z010E0023,Hp301,7,4,S,8
DSC05498.JPG,Z001E0022,B97,7,3,S,8
DSC05499.JPG,Z001E0094,B97,8,4,S,8
DSC05500.JPG,Z010E0014,Hp301,7,3,S,8
DSC05501.JPG,Z022E0123,Oh43,9,4,S,8
DSC05502.JPG,Z024E0117,P39,7,4,S,8
DSC05503.JPG,Z001E0175,B97,8,3,S,8
DSC05504.JPG,Z022E0192,Oh43,7,4,S,8
DSC05505.JPG,Z019E0059,Ms71,8,4,S,8
DSC05506.JPG,Z001E0058,B97,7,4,S,8
DSC05507.JPG,Z022E0131,Oh43,8,3,S,8
DSC05508.JPG,Z022E0116,Oh43,8,4,S,8
DSC05509.JPG,Z019E0002,Ms71,6,2,S,8
DSC05511.JPG,Z011E0140,Il14H,8,3,S,8
DSC05512.JPG,Z011E0076,Il14H,6,2,S,8
DSC05513.JPG,Z022E0062,Oh43,8,4,S,8
DSC05514.JPG,Z001E0157,B97,8,4,S,8
DSC05515.JPG,Z010E0087,Hp301,7,4,S,8
DSC05516.JPG,Z022E0068,Oh43,8,2,S,8
DSC05517.JPG,Z022E0118,Oh43,7,3,T,8
DSC05518.JPG,Z001E0044,B97,8,4,S,8
DSC05519.JPG,Z024E0160,P39,8,4,S,8
DSC05520.JPG,Z022E0159,Oh43,7,4,S,8
DSC05521.JPG,Z001E0073,B97,8,4,S,8
DSC05523.JPG,Z010E0179,Hp301,7,4,S,8
DSC05524.JPG,Z019E0091,Ms71,8,4,S,8
DSC05525.JPG,Z022E0095,Oh43,8,4,S,8
DSC05527.JPG,Z022E0066,Oh43,7,4,S,8
DSC05528.JPG,Z010E0047,Hp301,10,4,S,8
DSC05529.JPG,Z011E0143,Il14H,7,4,S,8
DSC05530.JPG,Z022E0086,Oh43,7,4,S,8
DSC05531.JPG,Z010E0015,Hp301,7,4,S,8
DSC05532.JPG,Z022E0200,Oh43,6,3,S,8
DSC05533.JPG,Z022E0190,Oh43,8,4,S,8
DSC05534.JPG,Z019E0160,Ms71,7,3,S,8
DSC05535.JPG,Z022E0029,Oh43,9,3,S,8
DSC05536.JPG,Z022E0101,Oh43,7,4,S,8
DSC05537.JPG,Z010E0122,Hp301,5,4,S,8
DSC05538.JPG,Z010E0034,Hp301,6,3,S,8
DSC05539.JPG,Z022E0135,Oh43,6,4,S,8
DSC05540.JPG,Z001E0074,B97,9,4,S,8
DSC05541.JPG,Z010E0127,Hp301,5,3,S,8
DSC05542.JPG,Z011E0097,Il14H,7,4,S,8
DSC05543.JPG,Z001E0119,B97,6,4,S,8
DSC05544.JPG,Z022E0163,Oh43,8,4,S,8
DSC05547.JPG,Z001E0004,B97,7,4,S,8
DSC05548.JPG,Z019E0099,Ms71,8,4,S,8
DSC05549.JPG,Z001E0054,B97,8,4,S,8
DSC05550.JPG,Z010E0073,Hp301,8,4,S,8
DSC05553.JPG,Z022E0175,Oh43,8,4,S,8
DSC05554.JPG,Z010E0052,Hp301,5,3,S,8
DSC05556.JPG,Z022E0085,Oh43,9,4,S,8
DSC05557.JPG,Z001E0076,B97,7,4,S,8
DSC05558.JPG,Z022E0155,Oh43,6,3,T,8
DSC05559.JPG,Z019E0163,Ms71,8,3,S,8
DSC05560.JPG,Z001E0156,B97,7,4,S,8
DSC05561.JPG,Z024E0177,P39,5,3,S,8
DSC05562.JPG,Z001E0075,B97,6,4,S,8
DSC05564.JPG,Z024E0087,P39,6,4,S,8
DSC05565.JPG,Z010E0080,Hp301,7,3,S,8
DSC05566.JPG,Z011E0158,Il14H,5,3,S,8
DSC05567.JPG,Z022E0108,Oh43,6,4,S,8
DSC05568.JPG,Z022E0081,Oh43,8,4,S,8
DSC05569.JPG,Z001E0144,B97,7,4,S,8
DSC05570.JPG,Z001E0195,B97,7,4,S,8
DSC05571.JPG,Z022E0151,Oh43,7,4,S,8
DSC05572.JPG,Z010E0160,Hp301,8,3,S,8
DSC05573.JPG,Z022E0100,Oh43,9,3,S,8
DSC05575.JPG,Z022E0084,Oh43,8,4,S,8
DSC05576.JPG,Z022E0058,Oh43,7,3,S,8
DSC05577.JPG,Z022E0014,Oh43,9,4,S,8
DSC05578.JPG,Z022E0011,Oh43,7,4,S,8
DSC05579.JPG,Z022E0171,Oh43,8,4,S,8
DSC05580.JPG,Z010E0002,Hp301,7,4,S,8
DSC05581.JPG,Z001E0141,B97,8,4,S,8
DSC05582.JPG,Z022E0093,Oh43,7,4,S,8
DSC05583.JPG,Z022E0104,Oh43,8,4,S,8
DSC05584.JPG,Z010E0180,Hp301,8,3,S,8
DSC05585.JPG,Z019E0200,Ms71,5,2,S,8
DSC05586.JPG,Z022E0053,Oh43,8,3,S,8
DSC05587.JPG,Z024E0100,P39,8,3,S,8
DSC05588.JPG,Z001E0100,B97,7,4,S,8
DSC05589.JPG,Z001E0081,B97,6,3,S,8
DSC05591.JPG,Z010E0196,Hp301,11,3,T,8
DSC05592.JPG,Z001E0192,B97,8,4,S,8
DSC05593.JPG,Z022E0130,Oh43,8,4,S,8
DSC05594.JPG,Z010E0055,Hp301,8,3,S,8
DSC05595.JPG,Z022E0165,Oh43,10,4,S,8
DSC05596.JPG,Z010E0184,Hp301,10,4,S,8
DSC05597.JPG,Z022E0152,Oh43,8,3,S,8
DSC05599.JPG,Z010E0194,Hp301,7,4,S,8
DSC05600.JPG,Z010E0021,Hp301,6,4,S,8
DSC05601.JPG,Z011E0129,Il14H,7,4,S,8
DSC05602.JPG,Z019E0167,Ms71,7,3,S,8
DSC05603.JPG,Z001E0159,B97,6,3,S,8
DSC05605.JPG,Z001E0134,B97,8,4,S,8
DSC05606.JPG,Z001E0125,B97,8,4,S,8
DSC05607.JPG,Z022E0037,Oh43,8,3,S,8
DSC05608.JPG,Z019E0074,Ms71,8,3,T,8
DSC05609.JPG,Z001E0080,B97,7,4,S,8
DSC05611.JPG,Z019E0034,Ms71,8,4,S,8
DSC05612.JPG,Z001E0079,B97,7,4,S,8
DSC05613.JPG,Z001E0028,B97,6,3,T,8
DSC05614.JPG,Z001E0013,B97,8,4,S,8
DSC05615.JPG,Z001E0120,B97,7,4,S,8
DSC05616.JPG,Z022E0114,Oh43,8,4,S,8
DSC05617.JPG,Z001E0045,B97,8,4,S,8
DSC05618.JPG,Z001E0200,B97,7,4,S,8
DSC05619.JPG,Z001E0127,B97,8,4,S,8
DSC05620.JPG,Z010E0024,Hp301,6,4,S,8
DSC05621.JPG,Z001E0169,B97,7,3,S,8
DSC05622.JPG,Z022E0043,Oh43,7,4,S,8
DSC05623.JPG,Z022E0038,Oh43,7,4,S,8
DSC05624.JPG,Z010E0123,Hp301,9,3,S,8
DSC05625.JPG,Z022E0154,Oh43,10,4,S,8
DSC05626.JPG,Z022E0052,Oh43,8,4,S,8
DSC05627.JPG,Z001E0018,B97,9,3,S,8
DSC05628.JPG,Z001E0087,B97,7,4,S,8
DSC05629.JPG,Z001E0113,B97,8,3,S,8
DSC05630.JPG,Z019E0132,Ms71,7,4,S,8
DSC05631.JPG,Z010E0069,Hp301,8,3,S,8
DSC05632.JPG,Z001E0012,B97,6,3,S,8
DSC05633.JPG,Z022E0105,Oh43,8,4,S,8
DSC05634.JPG,Z019E0040,Ms71,8,4,S,8
DSC05636.JPG,Z011E0157,Il14H,6,3,S,8
DSC05637.JPG,Z022E0090,Oh43,7,4,S,8
DSC05638.JPG,Z022E0129,Oh43,7,3,S,8
DSC05639.JPG,Z024E0060,P39,9,3,T,8
DSC05640.JPG,Z010E0161,Hp301,7,3,S,8
DSC05641.JPG,Z019E0093,Ms71,7,3,S,8
DSC05642.JPG,Z001E0118,B97,8,4,S,8
DSC05643.JPG,Z010E0088,Hp301,8,4,S,8
DSC05645.JPG,Z001E0122,B97,9,3,S,8
DSC05648.JPG,Z010E0165,Hp301,8,3,S,8
DSC05649.JPG,Z001E0029,B97,7,3,S,8
DSC05651.JPG,Z022E0127,Oh43,7,3,S,8
DSC05652.JPG,Z001E0052,B97,6,4,S,8
DSC05653.JPG,Z022E0168,Oh43,8,4,S,8
DSC05654.JPG,Z001E0041,B97,9,3,S,8
DSC05655.JPG,Z010E0085,Hp301,7,3,S,8
DSC05656.JPG,Z010E0078,Hp301,7,3,S,8
DSC05657.JPG,Z022E0160,Oh43,7,3,S,8
DSC05658.JPG,Z010E0151,Hp301,7,3,S,8
DSC05659.JPG,Z010E0106,Hp301,7,2,S,8
DSC05660.JPG,Z019E0142,Ms71,9,3,T,8
DSC05661.JPG,Z001E0158,B97,7,4,S,8
DSC05662.JPG,Z001E0009,B97,7,2,T,8
DSC05663.JPG,Z022E0097,Oh43,8,4,S,8
DSC05664.JPG,Z022E0092,Oh43,8,3,S,8
DSC05667.JPG,Z001E0092,B97,6,3,S,8
DSC05668.JPG,Z022E0148,Oh43,8,4,S,8
DSC05670.JPG,Z011E0091,Il14H,7,3,S,8
DSC05672.JPG,Z001E0049,B97,7,4,S,8
DSC05673.JPG,Z001E0184,B97,7,4,S,8
DSC05675.JPG,Z010E0145,Hp301,8,3,S,8
DSC05676.JPG,Z022E0065,Oh43,6,4,S,8
DSC05677.JPG,Z011E0044,Il14H,6,3,S,8
DSC05678.JPG,Z001E0011,B97,6,4,S,8
DSC05679.JPG,Z022E0064,Oh43,7,4,S,8
DSC05680.JPG,Z022E0198,Oh43,8,4,S,8
DSC05681.JPG,Z010E0098,Hp301,7,3,T,8
DSC05682.JPG,Z010E0118,Hp301,6,3,S,8
DSC05683.JPG,Z001E0068,B97,7,3,S,8
DSC05684.JPG,Z010E0112,Hp301,6,3,S,8
DSC05685.JPG,Z010E0036,Hp301,6,3,S,8
DSC05686.JPG,Z022E0069,Oh43,7,3,S,8
DSC05687.JPG,Z010E0140,Hp301,8,3,S,8
DSC05688.JPG,Z001E0091,B97,7,4,S,8
DSC05689.JPG,Z022E0099,Oh43,8,4,S,8
DSC05690.JPG,Z010E0084,Hp301,6,4,S,8
DSC05691.JPG,Z022E0109,Oh43,8,4,S,8
DSC05692.JPG,Z022E0120,Oh43,8,3,S,8
DSC05693.JPG,Z019E0150,Ms71,8,4,S,8
DSC05694.JPG,Z022E0153,Oh43,7,4,S,8
DSC05695.JPG,Z010E0065,Hp301,7,3,S,8
DSC05696.JPG,Z011E0035,Il14H,4,4,S,8
DSC05697.JPG,Z022E0060,Oh43,7,4,S,8
DSC05698.JPG,Z011E0068,Il14H,7,4,S,8
DSC05699.JPG,Z019E0134,Ms71,6,4,S,8
DSC05700.JPG,Z011E0022,Il14H,7,3,S,8
DSC05701.JPG,Z001E0180,B97,8,4,S,8
DSC05702.JPG,Z001E0085,B97,6,4,S,8
DSC05704.JPG,Z010E0193,Hp301,6,4,S,8
DSC05705.JPG,Z001E0196,B97,7,4,S,8
DSC05706.JPG,Z001E0164,B97,7,4,S,8
DSC05707.JPG,Z022E0040,Oh43,7,4,S,8
DSC05708.JPG,Z022E0191,Oh43,10,4,S,8
DSC05709.JPG,Z001E0099,B97,7,4,S,8
DSC05711.JPG,Z024E0039,P39,6,4,S,8
DSC05713.JPG,Z001E0130,B97,7,4,S,8
DSC05714.JPG,Z022E0147,Oh43,6,4,S,8
DSC05715.JPG,Z022E0179,Oh43,10,2,T,8
DSC05716.JPG,Z011E0020,Il14H,7,3,S,8
DSC05717.JPG,Z001E0036,B97,9,4,S,8
DSC05718.JPG,Z010E0190,Hp301,7,3,S,8
DSC05719.JPG,Z010E0090,Hp301,6,4,S,8
DSC05720.JPG,Z022E0117,Oh43,8,4,S,8
DSC05721.JPG,Z022E0088,Oh43,7,4,S,8
DSC05722.JPG,Z001E0102,B97,7,4,S,8
DSC05723.JPG,Z022E0145,Oh43,7,3,S,8
DSC05724.JPG,Z022E0015,Oh43,7,4,S,8
DSC05725.JPG,Z010E0198,Hp301,6,3,S,8
DSC05726.JPG,Z022E0012,Oh43,6,3,S,8
DSC05727.JPG,Z010E0125,Hp301,7,3,S,8
DSC05728.JPG,Z001E0146,B97,8,4,S,8
DSC05730.JPG,Z022E0044,Oh43,7,4,S,8
DSC05731.JPG,Z001E0051,B97,9,4,S,8
DSC05732.JPG,Z022E0074,Oh43,8,4,S,8
DSC05733.JPG,Z022E0185,Oh43,9,3,S,8
DSC05735.JPG,Z010E0166,Hp301,6,4,S,8
DSC05737.JPG,Z019E0026,Ms71,9,3,T,8
DSC05738.JPG,Z022E0003,Oh43,8,4,S,8
DSC05739.JPG,Z022E0125,Oh43,8,4,S,8
DSC05740.JPG,Z022E0013,Oh43,7,4,S,8
DSC05741.JPG,Z010E0146,Hp301,8,4,S,8
DSC05742.JPG,Z010E0192,Hp301,6,2,S,8
DSC05743.JPG,Z011E0124,Il14H,6,4,S,8
DSC05744.JPG,Z019E0061,Ms71,7,4,S,8
DSC05745.JPG,Z022E0137,Oh43,7,3,S,8
DSC05746.JPG,Z019E0090,Ms71,7,4,S,8
DSC05748.JPG,Z001E0111,B97,10,4,S,8
DSC05749.JPG,Z001E0116,B97,6,3,S,8
DSC05750.JPG,Z022E0028,Oh43,6,4,S,8
DSC05751.JPG,Z010E0035,Hp301,6,3,S,8
DSC05752.JPG,Z024E0092,P39,7,4,S,8
DSC05753.JPG,Z001E0135,B97,6,4,S,8
DSC05754.JPG,Z010E0083,Hp301,8,4,S,8
DSC05755.JPG,Z010E0116,Hp301,7,4,S,8
DSC05756.JPG,Z010E0173,Hp301,7,3,S,8
DSC05757.JPG,Z024E0021,P39,6,4,S,8
DSC05760.JPG,Z010E0175,Hp301,8,2,T,8
DSC05761.JPG,Z010E0150,Hp301,7,4,S,8
DSC05762.JPG,Z010E0102,Hp301,7,4,S,8
DSC05763.JPG,Z010E0031,Hp301,7,3,S,8
DSC05765.JPG,Z001E0097,B97,6,4,S,8
DSC05766.JPG,Z010E0095,Hp301,7,4,S,8
DSC05767.JPG,Z001E0121,B97,8,4,S,8
DSC05768.JPG,Z010E0017,Hp301,6,4,S,8
DSC05769.JPG,Z010E0003,Hp301,6,3,S,8
DSC05770.JPG,Z011E0067,Il14H,8,3,S,8
DSC05771.JPG,Z001E0160,B97,8,4,S,8
DSC05772.JPG,Z022E0124,Oh43,8,3,S,8
DSC05773.JPG,Z011E0011,Il14H,8,3,S,8
DSC05774.JPG,Z011E0013,Il14H,7,3,S,8
DSC05775.JPG,Z010E0074,Hp301,8,2,S,8
DSC05776.JPG,Z010E0072,Hp301,9,4,S,8
DSC05777.JPG,Z001E0154,B97,7,3,S,8
DSC05778.JPG,Z010E0131,Hp301,10,4,S,8
DSC05779.JPG,Z010E0172,Hp301,8,3,S,8
DSC05781.JPG,Z001E0003,B97,7,3,S,8
DSC05782.JPG,Z022E0063,Oh43,7,4,S,8
DSC05783.JPG,Z022E0057,Oh43,7,4,S,8
DSC05784.JPG,Z001E0110,B97,7,4,S,8
DSC05785.JPG,Z010E0056,Hp301,8,4,S,8
DSC05786.JPG,Z010E0019,Hp301,7,3,S,8
DSC05789.JPG,Z001E0126,B97,8,3,S,8
DSC05792.JPG,Z022E0136,Oh43,6,4,S,8
DSC05793.JPG,Z011E0070,Il14H,7,3,S,8
DSC05794.JPG,Z010E0045,Hp301,6,4,S,8
DSC05795.JPG,Z010E0008,Hp301,7,4,S,8
DSC05796.JPG,Z001E0019,B97,6,4,S,8
DSC05797.JPG,Z001E0090,B97,8,4,S,8
DSC05798.JPG,Z011E0087,Il14H,7,4,S,8
DSC05799.JPG,Z001E0123,B97,6,4,S,8
DSC05800.JPG,Z001E0137,B97,9,4,S,8
DSC05801.JPG,Z022E0164,Oh43,9,4,S,8
DSC05802.JPG,Z022E0197,Oh43,8,4,S,8
DSC05803.JPG,Z001E0143,B97,6,3,S,8
DSC05806.JPG,Z001E0114,B97,6,4,S,8
DSC05807.JPG,Z011E0107,Il14H,8,3,S,8
DSC05808.JPG,Z001E0088,B97,8,4,S,8
DSC05809.JPG,Z010E0097,Hp301,7,3,T,8
DSC05810.JPG,Z022E0194,Oh43,8,4,S,8
DSC05812.JPG,Z011E0051,Il14H,9,3,T,8
DSC05813.JPG,Z001E0199,B97,7,2,T,8
DSC05814.JPG,Z022E0056,Oh43,10,4,S,8
DSC05815.JPG,Z001E0031,B97,7,3,S,8
DSC05816.JPG,Z001E0048,B97,7,4,S,8
DSC05819.JPG,Z001E0063,B97,6,3,S,8
DSC05820.JPG,Z022E0070,Oh43,6,4,S,8
DSC05821.JPG,Z010E0093,Hp301,6,3,S,8
DSC05822.JPG,Z010E0104,Hp301,7,3,S,8
DSC05823.JPG,Z024E0052,P39,8,3,S,8
DSC05824.JPG,Z001E0083,B97,6,3,S,8
DSC05825.JPG,Z010E0137,Hp301,8,4,S,8
DSC05826.JPG,Z010E0128,Hp301,7,4,S,8
DSC05829.JPG,Z022E0096,Oh43,7,4,S,8
DSC05830.JPG,Z010E0130,Hp301,7,3,S,8
DSC05831.JPG,Z022E0181,Oh43,7,4,S,8
DSC05832.JPG,Z001E0124,B97,6,4,S,8
DSC05833.JPG,Z001E0017,B97,6,1,S,8
DSC05834.JPG,Z010E0101,Hp301,7,4,S,8
DSC05835.JPG,Z001E0181,B97,7,3,S,8
DSC05836.JPG,Z010E0133,Hp301,8,3,S,8
DSC05837.JPG,Z001E0042,B97,6,4,S,8
DSC05838.JPG,Z001E0105,B97,8,3,S,8
DSC05839.JPG,Z022E0189,Oh43,8,3,S,8
DSC05840.JPG,Z001E0059,B97,7,3,S,8
DSC05841.JPG,Z001E0187,B97,7,4,S,8
DSC05842.JPG,Z010E0138,Hp301,7,3,S,8
DSC05843.JPG,Z001E0138,B97,7,3,S,8
DSC05844.JPG,Z001E0165,B97,7,4,S,8
DSC05845.JPG,Z022E0010,Oh43,5,4,S,8
DSC05846.JPG,Z010E0136,Hp301,7,2,T,8
DSC05847.JPG,Z010E0181,Hp301,6,3,S,8
DSC05848.JPG,Z022E0184,Oh43,7,3,S,8
DSC05849.JPG,Z010E0197,Hp301,8,4,S,8
DSC05850.JPG,Z001E0145,B97,6,3,S,8
DSC05851.JPG,Z010E0144,Hp301,7,3,S,8
DSC05852.JPG,Z001E0064,B97,5,3,T,8
DSC05853.JPG,Z010E0158,Hp301,8,3,S,8
DSC05854.JPG,Z010E0111,Hp301,8,3,T,8
DSC05855.JPG,Z010E0142,Hp301,6,3,S,8
DSC05856.JPG,Z022E0167,Oh43,7,3,S,8
DSC05857.JPG,Z010E0188,Hp301,6,3,S,8
DSC05858.JPG,Z022E0078,Oh43,7,4,S,8
DSC05859.JPG,Z022E0133,Oh43,7,4,S,8
DSC05861.JPG,Z010E0167,Hp301,5,3,S,8
DSC05862.JPG,Z010E0051,Hp301,6,4,S,8
DSC05863.JPG,Z022E0139,Oh43,6,4,S,8
DSC05864.JPG,Z010E0200,Hp301,8,3,S,8
DSC05865.JPG,Z011E0059,Il14H,7,2,T,8
DSC05866.JPG,Z001E0161,B97,6,3,S,8
DSC05867.JPG,Z010E0068,Hp301,7,4,S,8
DSC05868.JPG,Z001E0046,B97,8,3,T,8
DSC05869.JPG,Z001E0027,B97,8,4,S,8
DSC05870.JPG,Z010E0156,Hp301,7,3,S,8
DSC05871.JPG,Z011E0173,Il14H,8,4,S,8
DSC05872.JPG,Z010E0012,Hp301,7,3,S,8
DSC05873.JPG,Z010E0096,Hp301,8,3,S,8
DSC05874.JPG,Z010E0050,Hp301,8,4,S,8
DSC05875.JPG,Z001E0136,B97,6,3,S,8
DSC05876.JPG,Z001E0170,B97,9,4,S,8
DSC05878.JPG,Z001E0186,B97,7,4,S,8
DSC05879.JPG,Z010E0121,Hp301,7,4,S,8
DSC05880.JPG,Z010E0103,Hp301,6,4,S,8
DSC05881.JPG,Z010E0004,Hp301,6,3,S,8
DSC05884.JPG,Z010E0054,Hp301,5,3,S,8
DSC05887.JPG,Z001E0002,B97,7,3,S,8
DSC05888.JPG,Z001E0182,B97,7,4,S,8
DSC05889.JPG,Z010E0089,Hp301,6,3,S,8
DSC05890.JPG,Z010E0061,Hp301,8,4,S,8
DSC05894.JPG,Z010E0001,Hp301,8,3,S,8
DSC05896.JPG,Z010E0178,Hp301,7,3,S,8
DSC05897.JPG,Z001E0185,B97,5,2,S,8
DSC05898.JPG,Z001E0132,B97,7,3,S,8
DSC05899.JPG,Z010E0120,Hp301,6,3,S,8
DSC05901.JPG,Z010E0053,Hp301,7,4,S,8
DSC05902.JPG,Z010E0044,Hp301,6,4,S,8
DSC05903.JPG,Z001E0176,B97,6,4,S,8
DSC05904.JPG,Z010E0162,Hp301,6,3,S,8
DSC05905.JPG,Z010E0129,Hp301,6,4,S,8
DSC05906.JPG,Z010E0143,Hp301,5,3,S,8
DSC05907.JPG,Z010E0067,Hp301,6,3,T,8
DSC05908.JPG,Z010E0018,Hp301,7,3,S,8
DSC05909.JPG,Z022E0054,Oh43,8,4,S,8
DSC05910.JPG,Z010E0159,Hp301,7,4,S,8
DSC05911.JPG,Z010E0126,Hp301,7,4,S,8
DSC05912.JPG,Z010E0110,Hp301,6,3,S,8
DSC05913.JPG,Z001E0084,B97,6,2,S,8
DSC05915.JPG,Z010E0170,Hp301,9,4,S,8
DSC05916.JPG,Z010E0029,Hp301,6,2,T,8
DSC05917.JPG,Z022E0161,Oh43,7,2,S,8
DSC05918.JPG,Z010E0191,Hp301,6,4,S,8
DSC05919.JPG,Z010E0064,Hp301,5,3,S,8
DSC05921.JPG,Z010E0057,Hp301,5,3,T,8
DSC05922.JPG,Z010E0164,Hp301,7,4,S,8
DSC05923.JPG,Z001E0005,B97,7,4,S,8
DSC05925.JPG,Z010E0174,Hp301,8,2,T,8
DSC05926.JPG,Z001E0215,B97,6,4,S,8
DSC05927.JPG,Z001E0229,B97,9,4,S,8
DSC05928.JPG,Z010E0214,Hp301,6,3,S,8
DSC05929.JPG,Z011E0217,Il14H,7,2,T,8
DSC05931.JPG,Z011E0230,Il14H,7,2,T,8
DSC05932.JPG,Z019E0209,Ms71,8,3,T,8
DSC05933.JPG,Z019E0226,Ms71,11,3,T,8
DSC05934.JPG,Z022E0122,Oh43,9,4,S,8
DSC05935.JPG,Z022E0207,Oh43,9,4,S,8
DSC05936.JPG,Z022E0215,Oh43,7,4,S,8
DSC05938.JPG,Z022E0221,Oh43,7,4,S,8
DSC05939.JPG,Z024E0031,P39,8,4,S,8
DSC05940.JPG,Z024E0203,P39,8,4,S,8
DSC05941.JPG,Z024E0205,P39,6,2,S,8
DSC05954.JPG,Z024E0130,P39,7,4,S,8
DSC05955.JPG,Z024E0054,P39,7,3,S,8
DSC05956.JPG,Z024E0108,P39,6,4,S,8
DSC05959.JPG,Z024E0163,P39,6,3,S,8
DSC05960.JPG,Z024E0062,P39,5,3,S,8
DSC05962.JPG,Z024E0141,P39,7,4,S,8
DSC05963.JPG,Z024E0080,P39,6,3,S,8
DSC05967.JPG,Z011E0139,Il14H,5,2,S,8
DSC05969.JPG,Z024E0101,P39,7,4,S,8
DSC05970.JPG,Z011E0056,Il14H,6,4,S,8
DSC05971.JPG,Z011E0015,Il14H,5,2,S,8
DSC05972.JPG,Z024E0043,P39,7,4,S,8
DSC05973.JPG,Z024E0091,P39,7,4,S,8
DSC05977.JPG,Z024E0139,P39,6,3,S,8
DSC05978.JPG,Z010E0007,Hp301,8,2,S,8
DSC00176,Z003E0007,CML228,8,3,T,9
DSC00177,Z003E0008,CML228,7,3,S,9
DSC00178,Z003E0009,CML228,8,1,S,9
DSC00179,Z003E0014,CML228,6,2,S,9
DSC00180,Z003E0016,CML228,6,4,S,9
DSC00181,Z003E0018,CML228,9,3,S,9
DSC00182,Z003E0030,CML228,7,2,S,9
DSC00183,Z003E0049,CML228,6,2,S,9
DSC00184,Z003E0192,CML228,5,2,S,9
DSC00185,Z007E0011,CML333,7,4,S,9
DSC00186,Z007E0033,CML333,6,4,S,9
DSC00187,Z007E0087,CML333,7,1,S,9
DSC00188,Z012E0004,Ki11,6,3,S,9
DSC00189,Z012E0011,Ki11,9,4,S,9
DSC00190,Z012E0012,Ki11,6,4,S,9
DSC00191,Z012E0013,Ki11,7,3,S,9
DSC00192,Z012E0014,Ki11,6,3,S,9
DSC00193,Z012E0015,Ki11,6,2,S,9
DSC00194,Z012E0025,Ki11,7,4,S,9
DSC00195,Z012E0026,Ki11,6,4,S,9
DSC00197,Z012E0036,Ki11,5,4,S,9
DSC00199,Z014E0006,Ky21,6,4,S,9
DSC00200,Z014E0015,Ky21,8,4,S ,9
DSC00201,Z014E0016,Ky21,6,4,S,9
DSC00202,Z014E0028,Ky21,5,3,S,9
DSC00203,Z014E0031,Ky21,6,4,S,9
DSC00205,Z014E0042,Ky21,6,2,S,9
DSC00206,Z014E0145,Ky21,6,4,S,9
DSC00207,Z002E0022,CML103,7,1,S,9
DSC00208,Z002E0038,CML103,7,4,S,9
DSC00211,Z006E0087,CML322,6,4,S,9
DSC00212,Z006E0055,CML322,7,4,S,9
DSC00213,Z023E0028,Oh7B,7,4,S,9
DSC00214,Z023E0035,Oh7B,6,4,S,9
DSC00215,Z025E0196,Tx303,9,4,S,9
DSC00218,Z025E0187,Tx303,7,2,S,9
DSC00219,Z025E0192,Tx303,8,5,S,9
DSC00326,Z001E0008,B97,8,4,S,9
DSC00327,Z001E0190,B97,5,4,S,9
DSC00328,Z010E0094,Hp301,7,3,T,9
DSC00330,Z010E0100,Hp301,7,2,S,9
DSC00331,Z010E0134,Hp301,6,4,S,9
DSC00332,Z010E0147,Hp301,7,4,S,9
DSC00334,Z011E0006,Il14H,7,4,S,9
DSC00335,Z011E0030,Il14H,7,4,S,9
DSC00337,Z011E0050,Il14H,8,1,S,9
DSC00338,Z011E0052,Il14H,8,4,S,9
DSC00339,Z011E0095,Il14H,6,4,S,9
DSC00340,Z011E0119,Il14H,6,3,S,9
DSC00341,Z011E0126,Il14H,7,4,S,9
DSC00343,Z011E0134,Il14H,7,4,S,9
DSC00344,Z011E0142,Il14H,8,2,T,9
DSC00346,Z011E0171,Il14H,8,3,S,9
DSC00347,Z011E0172,Il14H,7,4,S,9
DSC00349,Z019E0023,Ms71,7,4,S,9
